"","logFC","logCPM","LR","PValue","FDR"
"Bra008885",-1.76230263359376,1.39595563856534,18.3254544016285,1.86202550538948e-05,0.00166984779837802
"Bra027405",1.68020786495333,1.62993087568989,18.3156429281103,1.87163983385928e-05,0.00167223017721092
"Bra018995",1.04884590323216,5.45074074521531,18.304426076837,1.88269241236892e-05,0.00167587516440276
"Bra012655",1.12904989874862,2.75891933790744,18.2495712151811,1.93769563628652e-05,0.00171452556950157
"Bra020505",-1.5402319613136,2.89947236504477,18.2467095192981,1.94060897477397e-05,0.00171452556950157
"Bra022448",1.05577642170187,7.7318115560341,18.2399442339917,1.94751385734347e-05,0.00171452556950157
"Bra012435",-2.28471115586502,2.2676918758182,18.2225346414005,1.96539637932113e-05,0.00172395388980307
"Bra009717",-2.53149655113516,5.09599701378096,18.2080318350263,1.98041903511243e-05,0.00173081422145062
"Bra011299",1.07931801239701,4.2057334451923,18.1895445868323,1.99973632439345e-05,0.00174136459494465
"Bra035326",1.14116022406466,3.59748273937673,18.1675315838276,2.02298471773901e-05,0.00174836395352571
"Bra013123",2.87756509455138,8.23542962241613,18.164995425687,2.02568059195754e-05,0.00174836395352571
"Bra018177",0.74063233054579,5.55078844962839,18.1613162974126,2.02959783237777e-05,0.00174836395352571
"Bra000376",-0.695501512045334,5.22875612029018,18.1326288216167,2.06040412634749e-05,0.0017680765032099
"Bra030429",1.54610935521847,9.28907842947498,18.1202707274638,2.0738193342061e-05,0.0017680765032099
"Bra036774",1.04573998493739,5.73930911647313,18.1195990795201,2.07455094410082e-05,0.0017680765032099
"Bra011805",1.22274783701936,3.95876773709083,18.0592723348823,2.14133223769784e-05,0.00181854342759116
"Bra038746",-1.79987955520349,3.48040958125236,18.0519762057498,2.14955405077919e-05,0.00181909795973335
"Bra003444",1.28288218758495,2.81453066380033,18.0351287545072,2.16866037093e-05,0.00182882748613795
"Bra021142",0.760963108818756,5.01367071115392,18.0218317854281,2.18386057126924e-05,0.00183520646747849
"Bra019407",0.787630058118685,5.21276387171197,18.0144683167115,2.19232399561446e-05,0.00183589947423686
"Bra005208",1.38087326426006,6.22776246776826,17.99764101159,2.21178887413767e-05,0.0018457685347578
"Bra021636_Bra021637",1.62824810813845,7.53650914183467,17.9783699589209,2.23429393126008e-05,0.00185809758975449
"Bra016432",2.20418894094729,2.76399949056061,17.9538562992847,2.26325418097766e-05,0.00187486578851569
"Bra028443",-1.09581983781898,4.11264738167757,17.9481421555223,2.27005885186847e-05,0.00187486578851569
"Bra003687",-1.57928162023208,7.00323190994039,17.9300126496879,2.29178468721169e-05,0.00188632716343993
"Bra004026",1.07876121672704,4.18324678598262,17.9185084455329,2.30567918867921e-05,0.0018912864716968
"Bra004517",1.48372735263067,2.04040491802644,17.8898840064485,2.34061951687174e-05,0.00191341664858828
"Bra011963",-1.01781819220265,4.41035882577495,17.8643567720213,2.37222780582355e-05,0.00193268213848011
"Bra003979",1.66965488282036,1.9851058423464,17.8328409265284,2.41184356731118e-05,0.00195831919921476
"Bra029416",-1.35415609236325,4.49042250982781,17.810738316259,2.44002272512183e-05,0.00197291361033488
"Bra000586",0.976424988177021,3.19843094912455,17.805899726123,2.44623556578096e-05,0.00197291361033488
"Bra030759",-0.812023166601654,4.99896781913997,17.7833527437154,2.47539658143376e-05,0.00198975523204612
"Bra010638",-2.38726923094958,2.52453609787493,17.7391271022411,2.53361404095973e-05,0.00202976266201421
"Bra004933",0.776589359909687,5.45136630252394,17.7009082027326,2.58503150374831e-05,0.00206021053879444
"Bra014622",1.31761717436018,4.07333131508424,17.6981634932288,2.5887641787298e-05,0.00206021053879444
"Bra017210",1.47203090751054,7.82684562683507,17.6813105518676,2.61180239983515e-05,0.0020716851114732
"Bra025518",-0.868527457465455,6.63998964382719,17.6535965467411,2.6501366955056e-05,0.00208935395429825
"Bra021208",0.92367576392863,4.08109641429573,17.6526439010844,2.65146440900794e-05,0.00208935395429825
"Bra031281",1.53731775952483,5.68874925410798,17.5703679318637,2.76869185542136e-05,0.00217459934814369
"Bra010398",-0.917506908948945,8.00023752614892,17.5509521555099,2.79710684148066e-05,0.00218976110189401
"Bra030498",0.881815474343893,7.36020404246721,17.5420422723091,2.81024437406123e-05,0.00219290302877232
"Bra041036",2.10449492670333,7.16270132537955,17.5350416093949,2.82061026764408e-05,0.00219386884053585
"Bra040544",1.68196078157488,3.12414021546709,17.505605418097,2.86461862068778e-05,0.00221409428954103
"Bra023862",-1.10707881948713,2.90550489532478,17.5039547716937,2.86710673940843e-05,0.00221409428954103
"Bra012056",1.99628146272329,3.45768841459125,17.4992233606478,2.87425072121495e-05,0.00221409428954103
"Bra012309",1.80519723834118,2.63229481272914,17.4920051990336,2.88518393814343e-05,0.0022154156795316
"Bra006694",0.958213792440758,4.61024203589555,17.4709923956864,2.91725015635654e-05,0.00222707943885586
"Bra034539",0.649604523872567,5.53706517569808,17.4699132221324,2.91890664575017e-05,0.00222707943885586
"Bra031152",1.05608505997112,2.70218438052816,17.4438904577313,2.95913805867624e-05,0.00224764716918768
"Bra033881",1.27514263446147,8.22320308954278,17.4398946393862,2.96536479156887e-05,0.00224764716918768
"Bra006644",-1.95010074857255,2.09606256443629,17.4344186754799,2.97391944662429e-05,0.00224764716918768
"Bra036480",1.4095798495433,8.44778805952648,17.4217595356851,2.99379085857646e-05,0.00225557271144284
"Bra024238",-2.37411945018966,7.60231602045521,17.4006181342766,3.02727508593995e-05,0.00227367279423378
"Bra025450",0.986705244866337,5.20593071185798,17.3934988247703,3.03863531364614e-05,0.00227509536224833
"Bra038735",-0.644700850874142,5.67474058336989,17.3806066641323,3.05931638830343e-05,0.00228346615144362
"Bra001865",0.999970384179567,3.63308503598423,17.3686399568487,3.07863946373821e-05,0.00229077463998403
"Bra100459",-2.62886885928842,5.10252493115027,17.3079917850763,3.17847280239469e-05,0.00235775973249241
"Bra029505",1.26176916170177,6.35265183057119,17.275008575343,3.23412606501173e-05,0.00239166110296898
"Bra018311",1.59299126496235,8.13460320882878,17.2264395008566,3.3178657102911e-05,0.00244606087365449
"Bra027938",1.38574970698115,2.01353123618841,17.2112320795992,3.34453075057576e-05,0.00245817896205926
"Bra003647",0.987386803153018,4.92895061290537,17.2038434194293,3.35756383849469e-05,0.00246023442970675
"Bra026260",2.41475608802701,7.72240104781897,17.1911100601723,3.38014451212321e-05,0.00246925207308113
"Bra003887",1.71150468775466,1.67529703825348,17.1613018026524,3.43360363596475e-05,0.00250070393293263
"Bra007164",1.06017217075641,5.03255637074584,17.0910429062605,3.56299501064477e-05,0.00258710036513101
"Bra033277",-0.748314728158901,4.27540257442577,17.0652213881972,3.61177096507674e-05,0.00261461757152573
"Bra039974",3.57362885674481,3.05379265453347,17.0361068954318,3.66757277601632e-05,0.00264704036332661
"Bra016011",1.8519395668585,1.56129922186821,17.0216361852135,3.69562941052734e-05,0.00265930410935971
"Bra016788",-0.699218215094293,4.10029142826382,16.9981058263941,3.74171279561813e-05,0.00268442762178765
"Bra001921",2.33892225162289,7.2657461351172,16.9900891805376,3.75754468162625e-05,0.0026877627642323
"Bra012021",2.07940018598223,4.65836426233339,16.9795178593016,3.77852472685944e-05,0.00269474965238397
"Bra015700",0.758599293372488,4.41847381331629,16.9672055930025,3.80310836970769e-05,0.00269792449939993
"Bra016448",-0.942615289406328,6.86003642041112,16.9646319808216,3.80826732846978e-05,0.00269792449939993
"Bra026089",0.882733668460291,4.26536348860295,16.9604562587161,3.81665278270773e-05,0.00269792449939993
"Bra013669",1.68249566865993,2.3510348065183,16.9495778779161,3.83858540880345e-05,0.00270547101804053
"Bra002634",-0.820585144007026,4.83723789794095,16.9430825146108,3.8517415052973e-05,0.00270680571164665
"Bra024621",1.35037294628188,2.87250479489855,16.9210282806999,3.89675063049148e-05,0.00273045203070648
"Bra018479",-0.98279366277758,7.37901777354531,16.9143972973516,3.91038649723558e-05,0.00273081690655871
"Bra007142",1.45840948971701,2.87501612310258,16.9091522486839,3.92120631394928e-05,0.00273081690655871
"Bra015815",-1.01471029728515,7.90634377893558,16.9042441605438,3.93135828272163e-05,0.00273081690655871
"Bra020203",1.8074867630882,6.32018280543336,16.8969376825051,3.94652008356655e-05,0.00273344852128065
"Bra009106",0.95074005838432,2.57794647520144,16.8905747763181,3.95977173874677e-05,0.00273474580370804
"Bra013579",1.44393535788009,4.71996306384951,16.8749169123117,3.99257225005213e-05,0.00274949803603876
"Bra017222",-1.08977328588049,6.06427294206444,16.8621739322737,4.01946808204699e-05,0.00276011131096907
"Bra031050",1.23188948928039,3.939013370147,16.8507843042343,4.04366159333302e-05,0.00276881375311014
"Bra036599",1.89566605094373,1.31418554676606,16.8177288608299,4.11470917405637e-05,0.00280411239673109
"Bra033357",1.94727261913892,3.03773977058606,16.8159594806412,4.11854737474442e-05,0.00280411239673109
"Bra024006",-2.01223512458202,3.39308965985091,16.8088813794391,4.13393746825492e-05,0.00280663991841917
"Bra009334",-0.768277952392495,5.01162408039975,16.8000504210184,4.15321993280204e-05,0.00281178839056237
"Bra031132",1.12018922684175,6.20366823560578,16.7797666727801,4.19785270867117e-05,0.00282956474694325
"Bra018559",-0.851781025405754,4.64213651105399,16.7774308894357,4.20302327810078e-05,0.00282956474694325
"Bra026695_Bra026693",0.794039227835617,4.98366962032051,16.764362441921,4.23207038319661e-05,0.00284116144105439
"Bra023027",1.58296379176788,2.45088068481039,16.7520460101428,4.2596306994366e-05,0.00285169816797379
"Bra000430",0.937484247591783,4.22758278800037,16.7334239122564,4.30164416822566e-05,0.00287182544275376
"Bra027035_Bra027036",1.2291754206205,7.99374277429513,16.7233143006892,4.32462676298742e-05,0.00287917118065484
"Bra014876",-1.59344689258221,2.13431969288674,16.7058513918323,4.36461708422672e-05,0.00289051301495315
"Bra020675",1.3126441527467,4.65578290798311,16.7053737189239,4.36571617054171e-05,0.00289051301495315
"Bra013205",2.0912524747113,2.87986563390028,16.6721297448543,4.44289538125251e-05,0.00293353152728085
"Bra015166",-1.02137556349467,6.72034714082602,16.6307261187534,4.54093911456551e-05,0.00299005289532787
"Bra022923",1.60579445492715,4.93843128379047,16.6000255211073,4.61504003765091e-05,0.00302709544083658
"Bra010827",-1.60128616936014,3.17441447645003,16.5970094588841,4.62238506610229e-05,0.00302709544083658
"Bra033901",1.21169054986028,7.83014112071409,16.5707450948775,4.68684565266501e-05,0.00306096870696062
"Bra008018",1.20524383337013,4.59511976067292,16.5357713747757,4.77408693868495e-05,0.00310949608358683
"Bra038663",1.97274987664695,1.50991427601208,16.5125802853381,4.83283518087878e-05,0.00313925299289839
"Bra016854",-2.00932083281512,2.51246559980741,16.4915488420214,4.88674085459998e-05,0.00316571239082091
"Bra016792",-1.07813955257083,3.99467121864884,16.4752453893562,4.92894386669268e-05,0.00318413525931337
"Bra007921",1.87537168300513,2.29455012605823,16.4703543215537,4.94167617426932e-05,0.00318413525931337
"Bra029069",0.790689487975298,4.79163471807339,16.4429728823657,5.01356811148072e-05,0.00321690396715112
"Bra040642",1.02660513581815,3.57890186572145,16.4408061332517,5.01930177116448e-05,0.00321690396715112
"Bra019856",2.09629178665693,1.75261661545689,16.3744060572164,5.19824375044812e-05,0.00332272846537952
"Bra023508",-1.81824316648617,2.42465824292144,16.3681764836231,5.21535754790177e-05,0.00332410708521393
"Bra032383",1.88349440338514,3.65519482350604,16.361861276896,5.23276442602978e-05,0.00332410708521393
"Bra010049",1.25701649933568,2.8245586436359,16.3585578408277,5.24189309018923e-05,0.00332410708521393
"Bra035117",1.44260467146462,5.3918766941693,16.3505259712139,5.26415509141979e-05,0.00332943956492587
"Bra015913",1.06406050104441,4.49530631918973,16.3366185030973,5.30292761052543e-05,0.00334515911263434
"Bra027243",-1.12039601419368,8.01388802250331,16.3045732521375,5.39336304700277e-05,0.00339330071915352
"Bra039084",0.88678303828665,3.52327328899721,16.2851321849451,5.44898222637888e-05,0.00341934305036005
"Bra004446",0.904096886249019,3.1007663225066,16.185610994905,5.74286842986018e-05,0.00358615959837909
"Bra039061",-1.0613877507516,7.36382700948596,16.1785029945809,5.76445839154597e-05,0.00358615959837909
"Bra024659",1.07891318831273,6.38324191099083,16.1761287235673,5.77168821425964e-05,0.00358615959837909
"Bra003692",1.27917144108383,2.96817752294587,16.174884436059,5.7754807985762e-05,0.00358615959837909
"Bra006211",-0.838043213724649,4.81498190182626,16.170317269884,5.78942300146079e-05,0.00358615959837909
"Bra033040",-1.44920897286377,2.62119141134463,16.1385836371391,5.88723555338833e-05,0.00363737324653304
"Bra009866",-0.959231109435883,5.58823191147584,16.1185250610557,5.94991763843842e-05,0.00366429297161094
"Bra035476",-1.42553334994378,2.87849107117991,16.1149058430038,5.96129879295947e-05,0.00366429297161094
"Bra000064",1.43892861931325,5.30063757862035,16.1021736112881,6.00151141470611e-05,0.00367960013625119
"Bra020672",-2.34233636137854,3.90527710821873,16.0921790921955,6.03326846802304e-05,0.00368965838067343
"Bra019866",0.682408787464968,5.68093871378332,16.0739855898493,6.09151183578094e-05,0.00370032713259723
"Bra014819",-1.77753308146125,6.69987423276825,16.0701200079139,6.10395948750951e-05,0.00370032713259723
"Bra015567",1.06642800646701,2.8343242740278,16.0699718663112,6.10443703042737e-05,0.00370032713259723
"Bra012880",1.17704677881246,2.78511247325657,16.0675347194327,6.11229870866731e-05,0.00370032713259723
"Bra003485",-0.766409967715837,6.25728785200888,16.060835356353,6.13396182859092e-05,0.00370411152232046
"Bra029407",0.724121620970078,4.24215819174987,16.0223272518112,6.25998810997057e-05,0.00376832614953492
"Bra009384",0.935188667103813,4.45787451746865,16.0188007503204,6.2716587326869e-05,0.00376832614953492
"Bra002260",-0.689954433924037,5.872816183152,16.0069795152322,6.31093985291685e-05,0.00378247203054872
"Bra028912",0.841464794403898,4.36691809503955,15.9920157155171,6.36101856684062e-05,0.00380300299093153
"Bra019846",-1.87171966949676,6.11906129816178,15.9567979635443,6.48046339066863e-05,0.00386480042509503
"Bra016927",1.21239767135912,2.85004786828252,15.8889371551768,6.71702016553816e-05,0.00399596194699366
"Bra016144",-0.801045257191208,5.73233105027961,15.8767568750141,6.76038997589158e-05,0.00400959863869297
"Bra004334",-0.63621289203739,5.20484090461937,15.8690952101554,6.78781474163085e-05,0.00400959863869297
"Bra100032",1.84326371653739,1.85219683873674,15.8684883198835,6.78999186963485e-05,0.00400959863869297
"Bra013893",1.2298609930006,3.51538513255837,15.8447492508982,6.87570558824926e-05,0.00403294451718183
"Bra035662",1.46104166646455,1.8217694243056,15.8436652457357,6.87964544358922e-05,0.00403294451718183
"Bra031622",2.26907507433423,0.810238066654536,15.8436042858663,6.87986707183386e-05,0.00403294451718183
"Bra014984",1.63932332891254,8.35484076723123,15.7978691037982,7.04818430209086e-05,0.00412155867436622
"Bra026622",1.27622857590744,2.94152473875741,15.7821916058791,7.10682985365424e-05,0.00413528755936391
"Bra027237",1.71394102885238,1.80353801032061,15.7806873059873,7.11248280384605e-05,0.00413528755936391
"Bra007910",1.07089060234486,3.25390149144554,15.7778174887871,7.12327972695622e-05,0.00413528755936391
"Bra000165",1.6453868981065,3.9711753083613,15.7339783343222,7.29027754575681e-05,0.00422203688035468
"Bra015730",-0.836137467611837,4.45119815795955,15.6890471976206,7.46552318843547e-05,0.00431313423824178
"Bra022870",1.13696492185618,6.21888284501447,15.6767452061662,7.51423962264956e-05,0.00433022501463907
"Bra010642",-0.988419491364776,4.49354756856093,15.6724963565355,7.53113945293805e-05,0.00433022501463907
"Bra007662",-0.810396108477486,5.74840579043505,15.6493307675587,7.62395558427958e-05,0.00437313003609965
"Bra040930_Bra040931",0.695652384449917,4.63445521729522,15.6098125677102,7.78495465588796e-05,0.00444754832372166
"Bra033980",-1.55386518791021,5.26365985050934,15.6084165605603,7.79070418693026e-05,0.00444754832372166
"Bra032810",1.2409259803432,2.7868391730542,15.5434604266665,8.06300743876545e-05,0.00459209290955661
"Bra039693",1.24817260523826,2.36885557637363,15.5229470627085,8.15097575271194e-05,0.00460650316624542
"Bra024927",1.3207741618035,5.89163348514204,15.5197187342996,8.16490760001641e-05,0.00460650316624542
"Bra009994",-0.964985273532693,4.26147802032121,15.5158415584566,8.1816712158563e-05,0.00460650316624542
"Bra026483",0.936178092266745,4.92066852956258,15.5153471510917,8.18381135634998e-05,0.00460650316624542
"Bra009724",1.46571049170211,2.18235724420468,15.5152706212871,8.18414268114668e-05,0.00460650316624542
"Bra039495",1.13650017726004,4.24703154929642,15.5046207388785,8.23038167909455e-05,0.00462170545035884
"Bra011784",-2.60066043147953,1.75841220200008,15.4891313978072,8.29810188753567e-05,0.00464408848462589
"Bra037640",-0.752077444138066,5.15874646805305,15.486676174071,8.30888761083936e-05,0.00464408848462589
"Bra034120",0.778665081423253,5.02917464377146,15.4640689974783,8.40886551209862e-05,0.00467854681538683
"Bra030018",-2.07199346394414,6.75583775460074,15.4639329425268,8.40947085065786e-05,0.00467854681538683
"Bra018986",0.95261962165994,7.88479288437235,15.4469898061017,8.4851983427874e-05,0.00470977498777257
"Bra003775",1.20773407841025,3.56176239821485,15.4220993779192,8.59769249608919e-05,0.00476121984910156
"Bra036631",1.33852998511869,2.61828275565857,15.4022975577797,8.68825919389466e-05,0.0048003131371509
"Bra013009",1.51013139526478,6.20127015120432,15.3955406395182,8.71938216521379e-05,0.00480645942565937
"Bra037456",1.04094786193197,3.49518925114563,15.386451621173,8.76142400986744e-05,0.00481858271517515
"Bra025911",1.18651454589521,2.37782843751545,15.3619007708421,8.87600797605375e-05,0.00487045606612959
"Bra035334",2.36442298476939,4.66533122919594,15.340003418388,8.97947920383524e-05,0.00491600918416802
"Bra038755",-2.36935509096473,0.462832912283088,15.3262662122851,9.04501009265933e-05,0.00492129708350271
"Bra010035",-1.08904338250781,4.65781153997714,15.3251498100599,9.05035678607465e-05,0.00492129708350271
"Bra036788",-1.81466149928391,4.12488079567545,15.3251058973411,9.05056715864275e-05,0.00492129708350271
"Bra100355",0.983985933542248,4.26516671412545,15.3169457044548,9.08974571521519e-05,0.00493144353317115
"Bra011384",1.54177235241966,2.67834897408665,15.3025395370048,9.15932937761824e-05,0.00495800275364137
"Bra030129",1.02593773124131,4.58632089967307,15.2758818888735,9.28950603565922e-05,0.00501716827103446
"Bra040650",1.19825084065328,2.11352455245485,15.2611784980627,9.36210173014847e-05,0.00503894304262684
"Bra036225",-1.19656634109766,6.20406568175446,15.2592320383656,9.37175476430971e-05,0.00503894304262684
"Bra020591",1.61438762616502,1.78445256684381,15.2500678047599,9.41733750006581e-05,0.0050402302102186
"Bra020755",0.89201773742395,4.52928814608585,15.2480115858257,9.42759570325634e-05,0.0050402302102186
"Bra005098",-1.11762502827908,6.88233357787423,15.2403247571254,9.46604395968784e-05,0.0050402302102186
"Bra026307",0.729812721904759,3.60135920314084,15.2378110656844,9.47865123715337e-05,0.0050402302102186
"Bra023998",0.93289233591669,4.79817669275994,15.2377405850517,9.47900497220109e-05,0.0050402302102186
"Bra006263",0.754300710187718,5.66761686658837,15.2242248328185,9.54708526242674e-05,0.00506317494469423
"Bra008169",1.57563161223282,2.32821922110252,15.2208246131556,9.56428985974528e-05,0.00506317494469423
"Bra015596",1.25038322964344,2.59384162499526,15.1809779140906,9.76824854249279e-05,0.00515174007772523
"Bra020184",1.11840430458175,4.24044906854212,15.1797777744025,9.77445899743158e-05,0.00515174007772523
"Bra027961_Bra027962",-0.9861070269002,4.60884406333588,15.1593636640521,9.88070818274988e-05,0.00519634443028907
"Bra033267",1.30189746804728,5.01626885830257,15.1443731671358,9.95946855181254e-05,0.00521373879644478
"Bra016100",1.78210362585286,1.9884066630814,15.1416425268182,9.97388326997044e-05,0.00521373879644478
"Bra038792",1.37296185458669,2.70635692922789,15.1407001871803,9.9788626377823e-05,0.00521373879644478
"Bra040010",-1.26727357653583,5.19769327332712,15.1352859784784,0.000100075200933365,0.00521736958618763
"Bra005062",2.21069774801288,3.56824369260483,15.1065206393117,0.000101611700881831,0.00528600783332018
"Bra023490",0.806561692453084,4.62519394131791,15.0983218782354,0.000102053969624544,0.00529754882495961
"Bra000778",-3.26019809842951,6.06447427740237,15.0762026413379,0.000103256843654708,0.00534843745775269
"Bra003596",-1.20599304321186,7.41984726468607,14.9856232554448,0.000108333386196679,0.00559932172871178
"Bra002599",-0.819970179308441,4.28910385358334,14.962386649657,0.000109675695839027,0.00565653578067632
"Bra017624",1.34203574830339,8.74375253551388,14.9506774684016,0.000110358430862548,0.00567956001573979
"Bra012632",0.890455449998932,4.30081103770601,14.9451193721146,0.000110684006068026,0.0056802621876178
"Bra001215",-1.01557786783589,3.10260713307723,14.9423811044351,0.000110844760172786,0.0056802621876178
"Bra010579",-1.9465576047221,3.23527954778347,14.9244297059659,0.000111904459884609,0.005722365508227
"Bra007380",-2.44384112996983,5.756133750174,14.903070864928,0.000113178599319787,0.00577523239076805
"Bra039818",1.13061655186679,7.914036533935,14.8922295247399,0.000113830904947851,0.00579621179982341
"Bra101792",-1.02604551088267,2.93384959832217,14.8760302114509,0.000114812649665035,0.00582404440044996
"Bra005500",1.34541188933863,5.33186590171705,14.8752170351174,0.000114862155521897,0.00582404440044996
"Bra040315",0.917099611309487,3.95777311868881,14.8570462937924,0.000115974004918267,0.00586353743983112
"Bra028666",-0.790552765375704,4.87477573947981,14.8540997629513,0.000116155318234782,0.00586353743983112
"Bra022414",0.934069396614982,3.35278731406472,14.8496194441489,0.000116431559360055,0.00586353743983112
"Bra004508",-0.776161917357726,4.91882910711625,14.8466192057,0.000116616913382678,0.00586353743983112
"Bra010005",1.11555311625739,2.49951573376232,14.8225128539131,0.000118117019796425,0.00592656462168533
"Bra014127",0.784121832373643,5.08701708927832,14.8000604022626,0.000119531673157905,0.00598505048474395
"Bra023464",1.8529391104227,2.36631327925213,14.7571149115891,0.000122285212090175,0.00610589634577329
"Bra033199",-0.719399436580309,7.16488059656548,14.7521686840282,0.000122606422930243,0.00610589634577329
"Bra032882",1.17240612346967,2.03031995548145,14.750617561072,0.000122707328576537,0.00610589634577329
"Bra020780",-1.08773998669079,6.89832919874301,14.7409806775012,0.000123336115367406,0.00612450453871948
"Bra013012",0.888028102141792,3.93206614181815,14.721788333441,0.00012459805540279,0.00616197296857141
"Bra037823",1.0412547734066,4.58638401419578,14.7211255023096,0.000124641869494938,0.00616197296857141
"Bra001972",1.48034215078805,1.81088849611944,14.7178318202907,0.00012485981674687,0.00616197296857141
"Bra036490",1.09436141508307,7.90755738908236,14.7106027674907,0.000125339518674543,0.00617297129472123
"Bra023351",1.53639527467643,2.87826625737288,14.6936588619659,0.000126471157389122,0.00621596686439705
"Bra021759",0.989695971864963,5.61497354190281,14.6736281786501,0.000127822228862881,0.00624803808561635
"Bra036809",-1.20796824618301,2.14805287148953,14.6734502028031,0.000127834298248018,0.00624803808561635
"Bra021124",-1.09191627635821,3.09592734073345,14.6724288381344,0.00012790358401112,0.00624803808561635
"Bra006273",-2.45701716605615,6.08983964223038,14.66708437917,0.000128266750137794,0.00625306911320838
"Bra029818",0.764761481436711,4.43350819682282,14.6571960696254,0.000128941418969821,0.00626605015018934
"Bra005949",1.08782704805048,4.9687920961694,14.6507398576965,0.000129383846078511,0.00626605015018934
"Bra024660",-1.04351935100709,2.04219490052172,14.6493319027115,0.000129480532309413,0.00626605015018934
"Bra039022",1.02224397003416,3.91219378410214,14.6479443398526,0.000129575889350258,0.00626605015018934
"Bra010578",-1.37383309077301,3.19693983159601,14.6438018178997,0.000129860995385171,0.00626722723511485
"Bra024841",-0.809438613501246,4.92968168379293,14.6302399168876,0.000130798809036491,0.00629983682641889
"Bra007027",-0.723019086401094,6.53106889163491,14.6139436168258,0.000131934731856625,0.00632337305887184
"Bra014303",1.1626699446202,2.27213700920308,14.610599577116,0.000132169051242683,0.00632337305887184
"Bra014907",0.903707047106894,3.6888483843799,14.6096774596854,0.000132233738370109,0.00632337305887184
"Bra012052",-1.14345254457304,7.51216957518271,14.6069280766699,0.000132426798604382,0.00632337305887184
"Bra011720",-1.52281939051155,4.56583649014034,14.6044225853352,0.000132602980014621,0.00632337305887184
"Bra009773",-1.75980084358955,4.34062540626044,14.5838869424557,0.000134055929951553,0.0063800004365458
"Bra003222",0.823190085576899,3.73026315726795,14.5799896100057,0.000134333480638309,0.00638057484913263
"Bra018348",-1.00832619352651,7.72282847415323,14.5618993047951,0.000135629386416235,0.00642623434924201
"Bra000290",-1.32755630867444,2.21583359165295,14.5591208344231,0.000135829535217398,0.00642623434924201
"Bra031208",1.41255541147778,3.90323503754187,14.5338669706324,0.000137662402593864,0.00649437922112201
"Bra006341",-0.673940133216743,5.73842650897265,14.5318436016101,0.000137810327152044,0.00649437922112201
"Bra014190",1.4522962768756,4.29018476636763,14.5272797798872,0.000138144567100393,0.00649739046123455
"Bra005890",1.64539307260832,0.988712842106121,14.5229257040643,0.000138464206687375,0.00649970457719606
"Bra035477",1.24174584225625,3.31926828469269,14.517360433912,0.000138873846373538,0.00650622616713766
"Bra024672",-2.17782198734522,2.69416831471954,14.5099370107494,0.000139422158045328,0.0065192065106253
"Bra009599",1.04430707696764,2.43176156684362,14.4419066061465,0.00014454968147944,0.00673517616087575
"Bra012838",-0.783431784717491,4.51306967670641,14.4412324079755,0.000144601435425309,0.00673517616087575
"Bra031648",1.57644333251497,1.43397361320392,14.4206753529783,0.000146188460647845,0.00679592546075495
"Bra011880",1.09227729061085,4.41976846851816,14.4078559950185,0.000147186994781226,0.00682828678612558
"Bra010501",-1.04866555625039,3.38745917468398,14.4044581662363,0.000147452810268752,0.00682828678612558
"Bra026809",0.830927703095675,3.45533463875556,14.3950242671577,0.000148193370415678,0.00684576381577148
"Bra023546",-0.650826241096248,5.97856848733155,14.3924019094977,0.000148399889657025,0.00684576381577148
"Bra020359",-0.942852239732814,3.09145806480113,14.3855693737713,0.000148939336429297,0.00685748661253206
"Bra001488",1.03529963697763,5.30713492956126,14.3787270646084,0.00014948153368956,0.00686929097647207
"Bra004915",-1.25063667919689,6.54885658267936,14.3655608640219,0.000150530446163021,0.00689839371690981
"Bra006430",-1.78989699556999,3.08791752627361,14.3584614110691,0.000151099111153242,0.00689839371690981
"Bra011514",-1.2775020796227,6.41365197161319,14.3565592725276,0.000151251839237276,0.00689839371690981
"Bra031029",-0.884453872867836,3.17701540067075,14.3530715369988,0.000151532283338226,0.00689839371690981
"Bra002014",1.571136556373,3.0930606248265,14.3528518450987,0.000151549965986868,0.00689839371690981
"Bra014042",0.707108528606178,6.07233145978254,14.327223865123,0.000153627045233933,0.00697177420248544
"Bra034002",0.925264414034489,5.95623676536116,14.3224981023802,0.000154013174614962,0.00697177420248544
"Bra029943",-1.00446080817836,5.07798608151691,14.3222644407261,0.000154032291816583,0.00697177420248544
"Bra102601",1.2389688123776,4.27429152574741,14.3021689207204,0.000155685393652061,0.00703335103577752
"Bra022753",-0.81863259504426,4.3110027835269,14.2836584271831,0.000157223912067919,0.00708865819026986
"Bra037186",0.830790019968187,3.93269179431903,14.2803617532455,0.00015749952041292,0.00708865819026986
"Bra035023",-0.757416594115908,5.91397704994292,14.2692936669263,0.000158428397720902,0.00711713665574608
"Bra029041",1.63060410874033,9.37527568252025,14.2647103583023,0.000158814660439417,0.00712117826306148
"Bra026551",0.71228043401787,5.00428741856318,14.2205531637256,0.000162584982210593,0.00726859162969458
"Bra012492",-1.45036706959586,5.04920607114066,14.2191403158562,0.000162707093982512,0.00726859162969458
"Bra040225",0.984377626096348,6.74376563388434,14.1902912722141,0.000165220801361967,0.00735710360715364
"Bra021809",1.05725735433711,6.60569833471465,14.1893820741888,0.00016530065523271,0.00735710360715364
"Bra000662",0.613558858190588,4.71894449737865,14.1756958965293,0.000166507404420542,0.00739343675511157
"Bra019897",-0.805881359539492,4.18351664605756,14.1731569677981,0.000166732242709098,0.00739343675511157
