"","logFC","logCPM","LR","PValue","FDR"
"Bra017416",-1.87139186357495,1.18523258611796,22.5845884915276,2.0109125845322e-06,8.73243249309461e-06
"Bra029803",0.870751894665016,4.18145057363076,22.5844397960289,2.01106823039355e-06,8.73243249309461e-06
"Bra010339",-1.25687305415005,4.24905895511922,22.5778833469835,2.01794317015457e-06,8.76070197823246e-06
"Bra004314",2.97048849874094,1.86148812358503,22.5761750730147,2.01973829477762e-06,8.76691171693795e-06
"Bra000847",1.72726822539391,4.09514985003491,22.5750041298723,2.02096969530304e-06,8.7706727441158e-06
"Bra020715",0.850317830503436,6.30100665192558,22.5545836041325,2.04256605904458e-06,8.86279701445701e-06
"Bra000811",-1.93305799511289,3.47353543374392,22.5486481050137,2.04888664716747e-06,8.88861763141209e-06
"Bra001346",-0.935961267956921,3.48370247334181,22.5478422369214,2.04974631054997e-06,8.89074225370115e-06
"Bra016092",0.980496253465472,3.75684444891147,22.5471182644606,2.05051891993683e-06,8.89248858205733e-06
"Bra011007",-0.895085968796508,4.10055196771656,22.5374402434151,2.06087521544828e-06,8.93578836876855e-06
"Bra021941",0.97070330383794,4.32731185788694,22.5369255841575,2.06142741106261e-06,8.93657041801567e-06
"Bra004121",-1.10613207794921,4.29981631921752,22.5344534140841,2.06408195683383e-06,8.94646451768155e-06
"Bra035392",-1.35486240944373,9.05202701129974,22.5249036285234,2.07436849186213e-06,8.98903451333896e-06
"Bra022186",-0.901339894958896,4.38108427765231,22.5246415508112,2.07465151225311e-06,8.98903451333896e-06
"Bra035154",1.39447126703852,2.03540231492727,22.5198022301105,2.07988451093584e-06,9.01008369427397e-06
"Bra033567",-1.33235608837671,2.69754029359309,22.5160042978266,2.08400067630115e-06,9.02628802563017e-06
"Bra001807",-1.20882413955248,2.77813966609092,22.5108345472104,2.08961674159935e-06,9.04898175992772e-06
"Bra034373",1.3578017647839,4.43627092449158,22.5093604815945,2.09122084601943e-06,9.05429684979842e-06
"Bra005659",0.774152798593549,4.9684947824046,22.5009864398334,2.10035709715874e-06,9.09221586331289e-06
"Bra010794",4.2282370267547,0.808444592543007,22.4831479117297,2.11995301646299e-06,9.17539182381985e-06
"Bra005434",0.995177084779146,3.92137407623925,22.475398726247,2.12852266687376e-06,9.21082351019877e-06
"Bra006443",0.982790097589303,4.50340521182018,22.4675163475938,2.13727526607492e-06,9.24703397746977e-06
"Bra019859",0.768999403153284,4.46973790728354,22.4615903357225,2.1438792816001e-06,9.27332980479057e-06
"Bra031496",-1.28810788869478,3.88449752278607,22.4613704408004,2.14412472851882e-06,9.27332980479057e-06
"Bra008512",0.900994921680614,5.95112261359119,22.4598350904274,2.14583927377162e-06,9.2790754058703e-06
"Bra000493",0.863028330398045,6.62267248969649,22.4519580187824,2.15465735285341e-06,9.31456564835039e-06
"Bra102089",-1.10307363151212,3.80455448939801,22.4518115069521,2.15482171111043e-06,9.31456564835039e-06
"Bra030433",0.794374564860611,4.79301837015601,22.4483903416014,2.15866318216406e-06,9.32949306242239e-06
"Bra015533",1.15741005254663,5.52893628197439,22.4473049850473,2.15988331458218e-06,9.33308802277383e-06
"Bra000998",0.76775451443581,6.09373993134013,22.4425320066698,2.16525720126654e-06,9.35462728298402e-06
"Bra024215",-1.59664423987092,5.84582805535736,22.4342539433783,2.1746092798417e-06,9.39334281662748e-06
"Bra027401",-1.06354635333967,7.47334024733803,22.4304587954393,2.17891035573161e-06,9.4102302766673e-06
"Bra037638",-0.870741523657719,5.47366315157101,22.4267495635502,2.18312230837479e-06,9.42672683425795e-06
"Bra017910",-0.779007652061939,5.29259557336881,22.4242949818189,2.18591405514085e-06,9.43708611482936e-06
"Bra031249",2.66648474217431,2.16678927656052,22.4210142995336,2.1896509698764e-06,9.45152144576318e-06
"Bra003014",1.77628620194053,3.49158520337482,22.4196325730207,2.19122676536994e-06,9.4566249019395e-06
"Bra031657",1.18626514925854,4.14387934413204,22.4188682935437,2.19209887954715e-06,9.45869021023987e-06
"Bra012717",-1.29199212262344,3.36234606865215,22.4142573957886,2.19736773614503e-06,9.47972288108232e-06
"Bra037031",2.90056985523777,1.00389740542074,22.4133861718011,2.19836470680413e-06,9.48232185271547e-06
"Bra002554",-1.27117290217996,2.58502614428438,22.4072928672562,2.20535017502161e-06,9.510745757486e-06
"Bra004751",1.0410371386363,2.99770707502059,22.4045541930666,2.20849708682642e-06,9.52260835751458e-06
"Bra011704",-0.929095453530618,4.26157527730577,22.3986876947575,2.2152532368265e-06,9.55002624105615e-06
"Bra005922",2.72255291639563,4.16356452125115,22.3953874907721,2.21906302383026e-06,9.56473470493841e-06
"Bra029275",0.969372027451537,6.70864376127683,22.3917154739945,2.2233097609887e-06,9.58132092444008e-06
"Bra029185",1.48783605409085,2.38224071223974,22.3907321092302,2.22444841906306e-06,9.58450937679482e-06
"Bra039488",-1.08261059403121,4.18840435904503,22.376950315567,2.24046832940526e-06,9.65180423533356e-06
"Bra002459",-1.14097325020435,3.21128489733792,22.3756655825193,2.24196758342131e-06,9.65537329518856e-06
"Bra017210",-1.66279295253274,7.82684562683507,22.3755519061384,2.24210028960836e-06,9.65537329518856e-06
"Bra021790",0.932309705958763,3.72462642472005,22.3584999367615,2.26209632805547e-06,9.73973900904428e-06
"Bra020639",-0.975411830866418,6.88091954429762,22.3553504918465,2.26580905891894e-06,9.75397723841263e-06
"Bra011148",1.20634118811014,3.50294910036158,22.3505384176108,2.27149359351818e-06,9.77669717525356e-06
"Bra032366",0.904567453812377,7.63085101382449,22.3486132849223,2.27377177006823e-06,9.78475035305639e-06
"Bra031263",0.761775650335332,6.63065000376116,22.3468997486961,2.27580147420169e-06,9.7917315844904e-06
"Bra031658",1.96612135605257,3.44757520984983,22.3418323401314,2.28181452202852e-06,9.81584575307562e-06
"Bra002798",1.01398244566692,6.66171292469515,22.3405675234268,2.28331785261699e-06,9.82055498743677e-06
"Bra024636",-0.751222822665737,5.71496514847684,22.3363830120339,2.28829854675174e-06,9.84021600870128e-06
"Bra001147",-0.95467474429073,3.83828289935526,22.3331667143551,2.29213421313266e-06,9.85494699077467e-06
"Bra002122",-3.29093121990203,1.00140492989497,22.3308829374551,2.29486169668739e-06,9.86490896408239e-06
"Bra003485",0.905703118105624,6.25728785200888,22.3291154823289,2.29697477895188e-06,9.87222672341372e-06
"Bra101847",-0.764692469999808,5.12693373830389,22.3250145345102,2.30188519181647e-06,9.89156243520778e-06
"Bra006868",-1.89873343291874,1.15904488967042,22.3222390330943,2.30521450933879e-06,9.90409823336583e-06
"Bra019415",-1.77267742927281,7.89880976382256,22.3197647749601,2.30818654681812e-06,9.91509481076439e-06
"Bra031643",1.28684373630287,5.54307748928035,22.3178026147183,2.31054619358025e-06,9.92345732961181e-06
"Bra021909",-1.27486173424664,9.41212885214271,22.3122825254643,2.3171975088096e-06,9.95024565423081e-06
"Bra006261",-1.07013277708523,3.46238674518049,22.2930032786363,2.34057868929261e-06,1.00488510572452e-05
"Bra009621",-0.843332234407111,3.67332822524896,22.2878872915919,2.34682281397144e-06,1.007385953045e-05
"Bra010264",-0.946027526314261,6.10673053859075,22.2867434828596,2.34822113070918e-06,1.00780619027615e-05
"Bra014593",-0.950330578928526,4.84381150922421,22.2857789994542,2.34940087010404e-06,1.00813248548617e-05
"Bra016694",-1.78870207670535,2.84446777837902,22.2700971747047,2.36866625078584e-06,1.01621786275235e-05
"Bra017932",-0.85198359036703,4.56027865803495,22.267644692947,2.3716934632286e-06,1.01733501151591e-05
"Bra027588",1.46441761705165,2.17870364914888,22.2670949100951,2.37237261819461e-06,1.01744474492665e-05
"Bra028933",0.70050320464216,5.65966584809759,22.2547541451925,2.38766879725487e-06,1.02382215652495e-05
"Bra024558",1.37409670823057,3.02848373095541,22.2540368416583,2.38856091988825e-06,1.02402199694246e-05
"Bra011244",1.89649653891896,1.48542050324064,22.2532046467043,2.3895963539808e-06,1.02428319549803e-05
"Bra018465",1.00508617689502,3.67955522658422,22.2522923837423,2.39073192771616e-06,1.02458721738107e-05
"Bra038636",-0.673989210181842,5.05503277109136,22.2519231668549,2.39119167824463e-06,1.02460154742256e-05
"Bra022827",-1.96950166724085,7.35107578453991,22.2468638871709,2.39750045813236e-06,1.027121675771e-05
"Bra026273",-1.08650857818308,3.41273417582377,22.2452220958571,2.39955131234446e-06,1.02781707789853e-05
"Bra003644",1.04659858230205,7.98579566635503,22.2410333856599,2.40479164334687e-06,1.0298781603029e-05
"Bra037892",-0.747994295422831,5.78945952953156,22.2317670065803,2.41642527643022e-06,1.03467602162344e-05
"Bra005096",1.96611880611528,0.994740913958871,22.2285218737763,2.42051276846354e-06,1.03624160807362e-05
"Bra016355",-0.788950233424448,6.6366946061162,22.2070784441424,2.44769731295963e-06,1.04769291575551e-05
"Bra024952",-0.931488048572066,6.36530508909071,22.2007978113621,2.45571732012041e-06,1.0509385696541e-05
"Bra033181",1.7010236454629,3.89268278077193,22.1974363298489,2.46002056414925e-06,1.05259274058685e-05
"Bra032089",1.03424649888233,4.37453551759439,22.1890293153665,2.4708160614222e-06,1.05702373122501e-05
"Bra028783",1.13128035959897,4.0713675361738,22.1809006820983,2.4812992792468e-06,1.06131957425552e-05
"Bra010389",1.58585135596918,2.88478302364999,22.1801798637401,2.48223104495704e-06,1.06152919812273e-05
"Bra010832",0.68040542123807,5.37982468576344,22.1692971312059,2.49634133925032e-06,1.06737355893155e-05
"Bra020986",-1.19809291997842,2.61461984265494,22.1673520586356,2.49887173783349e-06,1.06826544551921e-05
"Bra013812",-0.684277990106251,5.24560811115319,22.1655708264171,2.5011912491447e-06,1.06906687679075e-05
"Bra005425",-1.03326662011093,4.58229800129474,22.159925968702,2.50855623214701e-06,1.07195514038149e-05
"Bra102689",1.31176954132137,2.54084256691188,22.1597082967232,2.50884066932092e-06,1.07195514038149e-05
"Bra038962",-2.17890694979278,4.53753643512127,22.1584180363939,2.51052734775552e-06,1.07248514532449e-05
"Bra017743",-1.02306802763178,3.20521748332477,22.1576125778497,2.51158085116125e-06,1.07274452064705e-05
"Bra023646",0.84703451884085,4.35099135410166,22.1540519851154,2.51624326205297e-06,1.07454496375588e-05
"Bra023409",-0.947528246850658,4.30619210566593,22.1496626376198,2.52200283596652e-06,1.07681322010338e-05
"Bra020280",1.00039440734158,6.24285836070978,22.1459742114461,2.52685290686668e-06,1.07869241143222e-05
"Bra039175",-0.894833785590558,4.3543593045628,22.1440705100861,2.52935982606328e-06,1.07957084105141e-05
"Bra035953",-1.17460412726545,4.66910580745122,22.1369062296559,2.53881660716611e-06,1.08324881088375e-05
"Bra016798",2.03332383509362,2.07898366166458,22.1368594401122,2.53887848535749e-06,1.08324881088375e-05
"Bra013576",1.2825095913174,10.5819990317579,22.1324915480749,2.54466159948591e-06,1.08552355133199e-05
"Bra026484",0.893046969992305,5.33195398407788,22.1309948266351,2.54664630590837e-06,1.08617741466196e-05
"Bra036243",-0.812670505727167,4.4671136579153,22.121373678737,2.55944142375461e-06,1.0914410074258e-05
"Bra100071",-1.22262197876546,4.02744293748221,22.1202972804473,2.56087692613089e-06,1.09185942953042e-05
"Bra015653",0.669931371328289,5.85073402784819,22.1108410005101,2.57352274475673e-06,1.09705650314798e-05
"Bra040743",0.900059316169085,5.55757595871448,22.1087384358549,2.5763429927954e-06,1.09806397391106e-05
"Bra036991",-0.720753237365795,5.88825027737096,22.1081001300849,2.57719978941202e-06,1.09823439253065e-05
"Bra003176",-0.970711264512263,5.69191201991681,22.1057133178194,2.58040613673249e-06,1.09940579844405e-05
"Bra038170",-0.820498674676476,6.42505704227389,22.1004852453797,2.58744330904347e-06,1.102208658092e-05
"Bra018831",1.21502356023741,4.04714494192914,22.0986840482016,2.58987224157679e-06,1.10304783721525e-05
"Bra009086",0.767135878504174,4.511326156051,22.0970693195503,2.59205166394794e-06,1.10378046937145e-05
"Bra003240",0.842751972290172,4.69799909488409,22.0967135817697,2.59253205560274e-06,1.10378946721623e-05
"Bra037262",1.12429648786071,3.55881267348669,22.0946423315919,2.59533086597567e-06,1.10478537075557e-05
"Bra026135",1.27579319572579,2.74387790937353,22.0891186765726,2.60280962469886e-06,1.10777273809124e-05
"Bra031810",1.06576303238908,3.35228213800611,22.0837594668093,2.61008639735356e-06,1.11067309621097e-05
"Bra015975",-1.45889977166494,2.18842558426674,22.0731178278972,2.62459624761609e-06,1.11664978253151e-05
"Bra027020",-4.3068779821611,4.8577126612756,22.0688825041384,2.63039359028282e-06,1.11891822210367e-05
"Bra003276",-0.865426487188089,5.82389327369338,22.0478541824793,2.6593681171917e-06,1.13104323710114e-05
"Bra036726",-1.29442160596542,2.43426906909096,22.0459451792056,2.6620142982529e-06,1.13196835888553e-05
"Bra016380",0.708706708403148,5.85273869050869,22.0386563003962,2.67214216100111e-06,1.13607402613658e-05
"Bra020709",-1.57841972437815,5.42019627765177,22.0373602827856,2.67394701513855e-06,1.13664029999717e-05
"Bra030658",1.41041302033879,2.10024205629789,22.035880911657,2.67600870509668e-06,1.1373155299433e-05
"Bra000070",1.32216384510547,2.10798079798255,22.0338315624778,2.67886736639118e-06,1.1383291775786e-05
"Bra100468",-0.785744523098847,4.08112540787349,22.0325336932972,2.68067936374773e-06,1.13889778731329e-05
"Bra040216",-0.795495424922891,5.09202063767258,22.0271291545836,2.68823804694889e-06,1.14190726794574e-05
"Bra000685",-1.00218499428752,4.40741555090087,22.0212617967292,2.69646823020404e-06,1.14520087373606e-05
"Bra011567",-1.09222157635965,4.37053432113931,22.0151783857913,2.70502816696109e-06,1.1486333385997e-05
"Bra021672",-1.35337697250021,3.90639146158918,22.0117255682612,2.70989873166314e-06,1.15049825325546e-05
"Bra029677",0.853162341302486,5.48644413407584,22.0111219626694,2.71075108431083e-06,1.15065686259849e-05
"Bra016904",2.12398453794979,1.40605091678668,22.0074853971576,2.71589198040776e-06,1.15263549103161e-05
"Bra029654",1.94013040711376,1.21452680672541,22.0034533445123,2.72160339994118e-06,1.15485551049058e-05
"Bra030730",1.72767776494592,3.07964156292738,21.996312317786,2.73174828043532e-06,1.15895566058222e-05
"Bra020471",-1.01443127029073,4.11853511226929,21.9833721537312,2.75022845426622e-06,1.16659002241148e-05
"Bra011396",-0.999050554295034,4.65159235687724,21.9805792073228,2.75423355990728e-06,1.16808274887615e-05
"Bra007960",-0.776184735245665,4.83483831685518,21.9782240558136,2.75761541184571e-06,1.16931067057692e-05
"Bra016722",0.755149562096945,4.86664668357017,21.9744068057484,2.7631055977101e-06,1.17143199744866e-05
"Bra000670",-1.82802339173824,2.01953824335698,21.9623645123545,2.78049747984739e-06,1.17859746791274e-05
"Bra032944",-0.830331865224007,6.99449192952601,21.9613712946561,2.78193681145164e-06,1.17895545056532e-05
"Bra007718",-2.59651136635588,1.48806810103226,21.9611048287178,2.7823230904579e-06,1.17895545056532e-05
"Bra027199",-0.952982710675515,3.29422996347698,21.948882282513,2.80009931643088e-06,1.18627863513308e-05
"Bra021450",-0.839872260505439,6.33078891576489,21.9363755497883,2.8184068168833e-06,1.1937978372514e-05
"Bra026276",1.77966825872567,3.26937312503355,21.936079853231,2.81884111109333e-06,1.1937978372514e-05
"Bra035772",-0.759586561566152,5.05717462232417,21.9281359569854,2.83053360185816e-06,1.1985384881441e-05
"Bra028858",1.56613445915236,2.88626326290824,21.9200728967194,2.84245125048653e-06,1.20337279116071e-05
"Bra039314",-1.39748948701382,2.63771078725943,21.9169827050359,2.84703205759547e-06,1.20509983219883e-05
"Bra022311",-1.05488627091072,3.48101269423549,21.9146711559786,2.85046347006329e-06,1.20633983165172e-05
"Bra030082",-0.710620080253782,6.37714487908919,21.9062418125947,2.86301172340048e-06,1.21143703803181e-05
"Bra001030",-1.67346172604606,1.72667240477349,21.9034475819979,2.86718354443722e-06,1.21298872217927e-05
"Bra102690",-1.52512417171724,1.61467021718938,21.8874576543863,2.89117428995402e-06,1.2229229652368e-05
"Bra024761",1.10409728038299,5.56022857183972,21.8859786459838,2.8934034945797e-06,1.22353287142917e-05
"Bra031734",-0.780000807526208,4.30783322322395,21.8858255336228,2.89363436847941e-06,1.22353287142917e-05
"Bra020507",-1.0302289999106,7.9079636718216,21.8853851641633,2.89429849245516e-06,1.22359841631781e-05
"Bra005007",-0.954626202422427,4.74853064994401,21.883623559842,2.89695670895137e-06,1.22450681573931e-05
"Bra101085",-1.63301737766354,1.30187286846392,21.8799864449844,2.90245277562294e-06,1.22661420800636e-05
"Bra027550",1.67957174579568,3.02188760335467,21.8795718660016,2.90307991230647e-06,1.22666354803751e-05
"Bra011750",-0.739927644295601,6.49887697157285,21.8788770187192,2.90413131781486e-06,1.22689210919955e-05
"Bra018813",0.892218735532795,5.77473771063478,21.8772998091168,2.9065192845229e-06,1.22768514032027e-05
"Bra027005",0.944391842220144,7.89112017241888,21.8736048771394,2.91212129529021e-06,1.22983523477429e-05
"Bra030129",-1.23123522794431,4.58632089967307,21.8725309810729,2.9137514961595e-06,1.23030750981549e-05
"Bra006754",-1.90683596578357,0.903580145541196,21.8707682338866,2.91642937531163e-06,1.23122191474161e-05
"Bra010408",2.18726852719052,1.83837406273316,21.8642367048697,2.92637329752613e-06,1.23520294753676e-05
"Bra023101",-1.17101131145391,3.64544753763637,21.8633098234189,2.92778718114377e-06,1.23558274120473e-05
"Bra020865",3.00901548500263,4.45995305796853,21.862462763407,2.92907990291658e-06,1.23591127785634e-05
"Bra006077",-0.969734289816462,3.49433543165063,21.8497168774647,2.94860103790362e-06,1.24372281575807e-05
"Bra006260",0.863259784419576,6.59587484803862,21.8494687743972,2.94898231588687e-06,1.24372281575807e-05
"Bra017219",-2.27606618163062,7.60957333902222,21.849362589237,2.94914551344147e-06,1.24372281575807e-05
